epoch,reward,loss,policy_loss,value_loss,entropy
392,19.4708,0.4720,0.0445,0.9118,5.6882
393,37.5637,0.6348,0.1820,0.9625,5.6871
394,20.1509,0.5494,0.1169,0.9219,5.6878
395,22.5344,0.5126,0.0846,0.9129,5.6877
396,28.5565,0.6141,0.1625,0.9601,5.6895
397,21.6958,0.4600,0.0164,0.9442,5.6894
398,20.5883,0.7964,0.3721,0.9056,5.6882
399,21.1070,0.5530,0.0799,1.0029,5.6896
400,29.7381,0.6268,0.1636,0.9834,5.6896
401,21.6861,0.4848,0.0641,0.8983,5.6874
402,19.8972,0.7225,0.2864,0.9291,5.6884
403,20.4871,0.5624,0.1312,0.9194,5.6898
404,28.9268,0.5310,0.0946,0.9297,5.6887
405,16.8175,0.8634,0.4511,0.8815,5.6889
406,27.4556,0.5099,0.0982,0.8804,5.6898
407,29.1148,0.4498,-0.0004,0.9573,5.6889
408,13.6083,0.7173,0.2946,0.9023,5.6890
409,17.2726,0.6045,0.1568,0.9521,5.6886
410,26.7486,0.7640,0.3646,0.8558,5.6896
411,20.1339,0.6548,0.2333,0.8998,5.6884
412,22.8583,0.6390,0.2454,0.8441,5.6900
413,17.7732,0.7076,0.2889,0.8943,5.6891
414,21.9171,0.5847,0.1914,0.8435,5.6884
415,23.8017,0.6534,0.2435,0.8767,5.6898
416,26.0005,0.5295,0.1019,0.9122,5.6889
417,19.0767,0.5857,0.1609,0.9065,5.6889
418,34.8878,0.4904,0.0733,0.8910,5.6908
419,14.6730,0.6513,0.2185,0.9226,5.6903
420,25.0579,0.6213,0.1905,0.9185,5.6897
421,14.1502,0.7743,0.3030,0.9996,5.6890
422,25.8594,0.6970,0.2179,1.0150,5.6886
423,16.7098,0.6173,0.1749,0.9416,5.6888
424,21.4807,0.5998,0.1491,0.9582,5.6892
425,19.9317,0.5545,0.1079,0.9499,5.6881
426,25.0065,0.8081,0.3718,0.9294,5.6885
427,33.8065,0.5082,0.0411,0.9911,5.6882
428,21.7728,0.6405,0.1829,0.9722,5.6897
429,17.5814,0.6586,0.2538,0.8666,5.6879
430,17.9876,0.5731,0.1444,0.9143,5.6902
431,19.5792,0.6599,0.2516,0.8733,5.6891
432,17.7667,0.6564,0.2249,0.9199,5.6889
433,43.2108,0.6654,0.2645,0.8587,5.6901
434,25.3405,0.7074,0.2908,0.8901,5.6878
435,20.9835,0.6815,0.2750,0.8699,5.6881
436,22.2385,0.6534,0.2231,0.9175,5.6878
437,23.3800,0.4764,0.0398,0.9301,5.6901
438,22.9303,0.5944,0.1335,0.9789,5.6881
439,24.5997,0.6038,0.1910,0.8824,5.6889
440,12.2859,0.5216,0.1332,0.8337,5.6888
441,19.2179,0.6680,0.2539,0.8851,5.6878
442,14.7313,0.9432,0.4793,0.9846,5.6887
443,28.1928,0.6321,0.2205,0.8803,5.6901
444,19.8098,0.5306,0.0923,0.9333,5.6901
445,24.4642,0.5769,0.1047,1.0014,5.6892
446,15.8723,0.7158,0.2557,0.9771,5.6891
447,25.9108,0.6003,0.1937,0.8701,5.6880
448,28.7597,0.5466,0.1420,0.8661,5.6885
449,31.5481,0.6682,0.2523,0.8888,5.6896
450,21.6051,0.4478,0.0057,0.9411,5.6891
451,33.2744,0.6400,0.2233,0.8903,5.6894
452,23.2952,0.6049,0.1502,0.9662,5.6890
453,20.2125,0.7219,0.3092,0.8823,5.6898
454,21.6533,0.6351,0.1723,0.9824,5.6891
455,18.5619,0.5404,0.1330,0.8717,5.6894
456,23.3775,0.4936,0.0358,0.9726,5.6896
457,16.7377,0.7095,0.2888,0.8982,5.6891
458,16.0500,0.6978,0.2381,0.9761,5.6892
459,28.0510,0.4266,0.0176,0.8748,5.6893
460,24.9374,0.7003,0.2606,0.9363,5.6880
461,29.8325,0.6873,0.2000,1.0314,5.6883
462,15.3369,0.5786,0.1424,0.9293,5.6895
463,31.9319,0.7561,0.3177,0.9336,5.6891
464,17.7986,0.4143,0.0115,0.8623,5.6881
465,13.9911,0.4849,0.0637,0.8994,5.6886
466,29.1347,0.5261,0.1027,0.9037,5.6886
467,20.1116,0.4863,0.0637,0.9022,5.6888
468,19.1520,0.5278,0.1230,0.8666,5.6896
469,28.2675,0.5055,0.0730,0.9220,5.6894
470,25.8567,0.5169,0.0815,0.9277,5.6880
471,17.3495,0.6503,0.2346,0.8882,5.6892
472,17.7583,0.5382,0.0733,0.9866,5.6896
473,22.2073,0.5084,0.0735,0.9266,5.6889
474,24.2960,0.5218,0.0890,0.9225,5.6889
475,22.4881,0.5397,0.1167,0.9029,5.6886
476,22.3426,0.6812,0.2483,0.9226,5.6899
477,19.4772,0.6168,0.1265,1.0376,5.6888
478,20.8769,0.6060,0.1928,0.8832,5.6901
479,31.3747,0.8858,0.4521,0.9242,5.6891
480,24.5502,0.6584,0.2295,0.9146,5.6882
481,23.7236,0.9163,0.5008,0.8880,5.6883
482,14.4133,0.5251,0.1106,0.8859,5.6897
483,25.7088,0.4900,0.0247,0.9874,5.6895
484,23.5047,0.7713,0.3730,0.8534,5.6883
485,24.1831,0.5895,0.1656,0.9047,5.6890
486,26.2308,0.5685,0.0983,0.9973,5.6896
487,15.2403,0.5728,0.1236,0.9552,5.6887
488,19.6175,0.4873,0.0639,0.9037,5.6879
489,18.5518,0.6134,0.1601,0.9633,5.6892
490,20.0153,0.6993,0.2452,0.9650,5.6904
491,24.2040,0.7712,0.3323,0.9346,5.6887
492,13.1364,0.7427,0.2877,0.9670,5.6889
493,21.1467,0.6109,0.2044,0.8699,5.6894
494,15.4213,0.8430,0.4013,0.9404,5.6894
495,22.8781,0.6756,0.2543,0.8996,5.6881
496,18.5629,0.5738,0.1401,0.9244,5.6890
497,31.9221,0.5096,0.0652,0.9458,5.6890
498,24.5647,0.6139,0.1776,0.9295,5.6866
499,29.9535,0.7173,0.2806,0.9303,5.6893
500,20.1681,0.5859,0.1102,1.0083,5.6893
501,35.9403,0.6295,0.2242,0.8675,5.6886
502,21.3475,0.6299,0.1882,0.9403,5.6889
503,26.5194,0.5802,0.1528,0.9117,5.6895
504,24.6413,0.6292,0.1868,0.9417,5.6885
