epoch,reward,loss,policy_loss,value_loss,entropy
342,39.3960,0.6662,0.2308,0.9278,5.6919
343,29.5871,0.5604,0.1364,0.9049,5.6915
344,16.2191,0.5354,0.1150,0.8977,5.6925
345,16.6732,0.7327,0.3075,0.9073,5.6922
346,24.5092,0.8587,0.4403,0.8938,5.6917
347,42.4754,0.8224,0.3787,0.9444,5.6927
348,25.0462,0.6474,0.2312,0.8894,5.6924
349,17.8601,0.7493,0.2956,0.9645,5.6911
350,26.7064,0.4948,0.0643,0.9179,5.6922
351,20.2544,0.7706,0.3172,0.9636,5.6928
352,17.4042,0.5078,0.0843,0.9039,5.6911
353,25.9300,0.5128,0.1028,0.8769,5.6931
354,23.0328,0.4483,0.0380,0.8774,5.6932
355,10.9294,0.5398,0.1128,0.9108,5.6923
356,18.9922,0.4893,0.0604,0.9148,5.6922
357,13.7097,0.6391,0.1721,0.9909,5.6924
358,18.4831,0.6030,0.1611,0.9407,5.6907
359,27.8444,0.4296,0.0037,0.9087,5.6930
360,24.9199,0.5920,0.1619,0.9170,5.6911
361,33.7597,0.6357,0.2151,0.8980,5.6921
362,32.1628,0.4776,0.0492,0.9138,5.6912
363,18.8531,0.5981,0.1287,0.9956,5.6918
364,16.0466,0.8933,0.4586,0.9263,5.6923
365,30.5136,0.5321,0.1031,0.9150,5.6930
366,25.6387,0.6041,0.1590,0.9471,5.6916
367,20.6969,0.7060,0.2548,0.9594,5.6917
368,28.9406,0.4706,0.0648,0.8684,5.6914
369,18.8078,0.7679,0.3229,0.9469,5.6924
370,21.7092,0.5075,0.0959,0.8802,5.6928
371,14.1456,0.4209,-0.0006,0.8999,5.6923
372,21.0681,0.5230,0.0953,0.9124,5.6915
373,29.4461,0.5405,0.1060,0.9258,5.6923
374,19.3599,0.5866,0.1629,0.9042,5.6910
375,21.7088,0.5359,0.1033,0.9220,5.6914
376,26.8641,0.6821,0.2637,0.8938,5.6919
377,15.4569,0.6065,0.1827,0.9045,5.6924
378,17.7018,0.6043,0.2040,0.8577,5.6915
379,23.0951,0.6498,0.2184,0.9198,5.6930
380,27.4060,0.5364,0.0701,0.9895,5.6930
381,22.6629,0.5126,0.0586,0.9649,5.6918
382,16.7165,0.5468,0.1006,0.9492,5.6911
383,29.6797,0.6906,0.2419,0.9543,5.6924
384,19.9446,0.4629,0.0453,0.8921,5.6913
385,17.5078,0.5461,0.0977,0.9537,5.6920
386,24.0286,0.7489,0.3079,0.9389,5.6920
387,34.8289,0.5142,0.1049,0.8755,5.6919
388,30.2714,0.5966,0.1817,0.8867,5.6911
389,24.2121,0.5550,0.1190,0.9290,5.6930
390,17.7958,0.5655,0.1298,0.9284,5.6924
391,31.0009,0.5378,0.1071,0.9182,5.6919
392,17.2319,0.8435,0.3940,0.9561,5.6936
393,16.9286,0.6945,0.2753,0.8953,5.6920
394,22.4903,0.5034,0.0970,0.8698,5.6922
395,35.1999,0.6233,0.1843,0.9350,5.6908
396,19.4128,0.7718,0.3309,0.9388,5.6934
397,29.7222,0.5093,0.0822,0.9110,5.6917
398,22.0208,0.4935,0.0917,0.8604,5.6909
399,25.9261,0.6129,0.2009,0.8809,5.6919
400,23.2419,0.5971,0.1874,0.8763,5.6919
401,30.8446,0.5813,0.1415,0.9364,5.6911
402,32.0371,0.8433,0.3806,0.9824,5.6918
403,24.6784,0.5364,0.0818,0.9660,5.6921
404,17.3597,0.5325,0.1177,0.8864,5.6913
405,16.1969,0.9495,0.5133,0.9292,5.6921
406,24.5450,0.6432,0.2182,0.9068,5.6919
407,22.6617,0.5635,0.1373,0.9091,5.6915
408,29.9561,0.5527,0.0922,0.9781,5.6918
409,22.8219,0.4949,0.1117,0.8234,5.6927
410,19.3671,0.5369,0.0862,0.9582,5.6913
411,37.5503,0.8400,0.4420,0.8529,5.6919
412,32.7403,0.6032,0.1741,0.9150,5.6927
413,23.5017,0.5212,0.0869,0.9257,5.6919
414,30.4124,0.5577,0.1245,0.9233,5.6914
415,39.5200,0.5289,0.0924,0.9299,5.6915
416,28.5592,0.5463,0.1191,0.9113,5.6905
417,26.5692,0.6502,0.2410,0.8754,5.6916
418,17.7423,0.6303,0.1829,0.9517,5.6925
419,17.3647,0.6681,0.2654,0.8624,5.6915
420,14.9511,0.5912,0.1362,0.9671,5.6907
421,21.1014,0.4275,0.0184,0.8751,5.6918
422,18.4361,0.6409,0.2411,0.8565,5.6922
423,32.9934,0.6917,0.2446,0.9511,5.6922
424,31.8233,0.6159,0.1816,0.9256,5.6912
425,30.7836,0.6734,0.2178,0.9682,5.6922
426,11.9244,0.5004,0.0568,0.9440,5.6913
427,17.5933,1.0476,0.6019,0.9482,5.6919
428,15.1817,0.6977,0.2531,0.9462,5.6918
429,33.4431,0.6510,0.2031,0.9527,5.6919
430,13.3436,0.9932,0.5825,0.8782,5.6910
431,17.5810,0.5530,0.1447,0.8736,5.6922
432,36.9556,0.6340,0.2177,0.8896,5.6914
433,29.0992,0.6186,0.1947,0.9049,5.6923
434,27.0597,0.4907,0.0423,0.9538,5.6919
435,23.8185,0.6413,0.2064,0.9267,5.6913
436,22.4836,0.5420,0.1146,0.9117,5.6932
437,45.1520,0.9486,0.5754,0.8034,5.6909
438,25.5446,0.7878,0.3444,0.9436,5.6913
439,30.2781,0.5213,0.1010,0.8975,5.6918
440,29.7247,0.6470,0.2088,0.9331,5.6921
441,38.4881,0.6994,0.2736,0.9086,5.6928
442,24.5563,0.5266,0.1313,0.8475,5.6921
443,18.6375,0.5249,0.1158,0.8751,5.6920
444,17.2797,0.7141,0.2712,0.9426,5.6920
445,24.3943,0.6069,0.1973,0.8763,5.6923
446,33.2331,0.5846,0.1465,0.9331,5.6917
